datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-01-02 10:31:00,NIFFIN,NFO,Options,02-JAN-24,21100,21496.3,Call,265.1,281.9,265.1,281.9,600,20520,Put,1.8,1.8,1.5,1.5,770080,6144240
2024-01-02 10:31:00,NIFFIN,NFO,Options,02-JAN-24,21400,21496.3,Call,19.6,24.95,19.6,24.95,2785720,10057800,Put,55.05,55.05,46.7,46.7,1503800,4701440
2024-01-02 10:31:00,NIFFIN,NFO,Options,09-JAN-24,21400,21496.3,Call,167,174.25,167,174.25,6360,137320,Put,161.7,161.7,161.7,161.7,0,144600
2024-01-02 10:33:00,NIFFIN,NFO,Options,02-JAN-24,20800,21480.0,Call,566.35,567,566.35,567,2000,1120,Put,.4,.4,.4,.4,273000,3017920
2024-01-02 10:33:00,NIFFIN,NFO,Options,02-JAN-24,21100,21480.0,Call,268.2,271.1,266.2,266.2,13600,19920,Put,1.55,1.6,1.5,1.6,324680,6015880
2024-01-02 10:33:00,NIFFIN,NFO,Options,02-JAN-24,21400,21480.0,Call,20.15,20.85,19.95,19.95,1028720,10179400,Put,53.3,54.45,51.65,54.45,661400,5287600
2024-01-02 10:33:00,NIFFIN,NFO,Options,09-JAN-24,21400,21480.0,Call,169.15,169.15,167.35,167.35,2520,154440,Put,163.25,164.85,162.75,164.85,4760,159680
2024-01-02 10:48:00,NIFFIN,NFO,Options,02-JAN-24,20800,21483.0,Call,564,564,564,564,30040,4560,Put,.35,.4,.35,.35,70960,2880000
2024-01-02 10:48:00,NIFFIN,NFO,Options,02-JAN-24,21100,21483.0,Call,265.45,268.3,265.45,268.3,80,21520,Put,1.5,1.5,1.4,1.45,169880,5931280
2024-01-02 10:48:00,NIFFIN,NFO,Options,02-JAN-24,21400,21483.0,Call,16.8,17.8,16.6,17.1,1021800,12175360,Put,53.2,53.75,50.2,52.35,649800,5390000
2024-01-02 10:48:00,NIFFIN,NFO,Options,09-JAN-24,21400,21483.0,Call,161.8,163.85,161.8,163.75,1520,193880,Put,168.35,168.35,165.7,165.7,2880,192960
2024-01-02 10:50:00,NIFFIN,NFO,Options,02-JAN-24,20800,21484.5,Call,569,569,564,564,97960,223200,Put,.35,.35,.35,.35,69800,2853400
2024-01-02 10:50:00,NIFFIN,NFO,Options,02-JAN-24,21100,21484.5,Call,269,269,262.75,262.75,360,19040,Put,1.25,1.35,1.2,1.35,853440,5952920
2024-01-02 10:50:00,NIFFIN,NFO,Options,02-JAN-24,21400,21484.5,Call,17.5,17.5,15.35,15.35,2334720,12688200,Put,49.4,55.05,49.4,55.05,853480,5468160
2024-01-02 10:50:00,NIFFIN,NFO,Options,09-JAN-24,21400,21484.5,Call,164.3,164.3,161,161.55,4240,191440,Put,163.3,167.45,163.15,167.45,5440,185960
2024-01-02 10:59:00,NIFFIN,NFO,Options,02-JAN-24,20800,21478.55,Call,562.85,562.85,562.85,562.85,0,223960,Put,.4,.4,.4,.4,86400,2929720
2024-01-02 10:59:00,NIFFIN,NFO,Options,02-JAN-24,21400,21478.55,Call,15.6,15.6,14.1,14.2,1730680,13835200,Put,51.45,54.25,51.45,53.65,530440,5629840
