datetime,stock_code,exchange_code,product_type,expiry_date,strike_price,spot_price,callRight,callOpen,callHigh,callLow,callClose,callVolume,callOI,putRight,putOpen,putHigh,putLow,putClose,putVolume,putOI
2024-03-01 11:05:00,NIFSEL,NFO,Options,04-MAR-24,10600,10866.8,Call,281.8,281.8,281.8,281.8,0,16575,Put,17.75,17.75,17.25,17.5,9675,1114875
2024-03-01 11:05:00,NIFSEL,NFO,Options,04-MAR-24,10900,10866.8,Call,64.65,65.55,64.65,65.1,34275,2364375,Put,100.6,100.85,99.25,99.55,40275,1371450
2024-03-01 11:12:00,NIFSEL,NFO,Options,04-MAR-24,10600,10881.2,Call,296.65,296.65,296.65,296.65,0,16725,Put,14.6,15.05,14.35,14.65,19650,1074675
2024-03-01 11:12:00,NIFSEL,NFO,Options,04-MAR-24,10900,10881.2,Call,71.8,72.45,70.65,71,79650,2338875,Put,88.9,90.25,88.25,89.55,63825,1276125
2024-03-01 11:16:00,NIFSEL,NFO,Options,04-MAR-24,10600,10894.4,Call,303,303,303,303,0,16800,Put,14.05,14.05,13.45,13.45,8400,1069725
2024-03-01 11:16:00,NIFSEL,NFO,Options,04-MAR-24,10900,10894.4,Call,74.3,76.5,73.45,76.2,162750,2349900,Put,86,86.5,83.4,83.4,70950,1372800
2024-03-01 11:16:00,NIFSEL,NFO,Options,11-MAR-24,10900,10894.4,Call,155.6,155.6,155.6,155.6,300,22425,Put,161,161,161,161,0,8175
2024-03-01 11:17:00,NIFSEL,NFO,Options,04-MAR-24,10600,10894.75,Call,308,308,305.85,305.85,150,16800,Put,13.5,13.95,13.2,13.95,20025,1069725
2024-03-01 11:17:00,NIFSEL,NFO,Options,04-MAR-24,10900,10894.75,Call,75.95,76.75,74.65,74.65,171225,2349900,Put,83,86.1,82.15,85.75,96975,1372800
2024-03-01 11:17:00,NIFSEL,NFO,Options,04-MAR-24,11200,10894.75,Call,5.15,5.15,5,5.1,88050,1396050,Put,311.5,313.05,311.5,312.75,225,14850
2024-03-01 11:21:00,NIFSEL,NFO,Options,04-MAR-24,10600,10897.8,Call,305.85,305.85,305.85,305.85,0,16650,Put,14.05,14.05,13.6,13.6,13275,1068075
2024-03-01 11:21:00,NIFSEL,NFO,Options,04-MAR-24,10900,10897.8,Call,75.4,77.85,75.25,77.5,181575,2353875,Put,85.45,86.4,82.7,83.4,60300,1387500
2024-03-01 11:21:00,NIFSEL,NFO,Options,04-MAR-24,11200,10897.8,Call,5,5.3,5,5.3,29625,1355550,Put,311.15,311.15,311.15,311.15,0,14775
2024-03-01 11:21:00,NIFSEL,NFO,Options,11-MAR-24,10900,10897.8,Call,157,157.8,157,157.8,75,23175,Put,161.3,161.3,161.3,161.3,0,8550
2024-03-01 11:22:00,NIFSEL,NFO,Options,04-MAR-24,10600,10902.85,Call,313.65,313.65,312.75,312.75,75,16425,Put,13.45,13.6,12.7,13.1,55200,1068075
